tier,cell_line,drug,n_cells,ceiling,model,linear,mean,snr,isolation,effect_size,n_deg,moa,nn_drug
tier2_unseen_drugs,CVCL_0546,Budesonide,24,0.8181818181818182,0.2727272727272727,0.9090909090909091,0.09090909090909091,,,,,,
tier2_unseen_drugs,CVCL_0546,Valdecoxib,25,0.0,0.09090909090909091,1.0,0.0,,,,,,
tier2_unseen_drugs,CVCL_0546,Ataluren,21,0.0,0.18181818181818182,0.7272727272727273,0.0,,,,,,
tier2_unseen_drugs,CVCL_0546,Canagliflozin (hemihydrate),28,1.0,1.0,0.8181818181818182,0.5454545454545454,,,,,,
tier2_unseen_drugs,CVCL_0546,Omeprazole,21,0.45454545454545453,0.5454545454545454,0.45454545454545453,0.0,,,,,,
tier2_unseen_drugs,CVCL_0546,Cabozantinib (S-malate),30,0.8181818181818182,0.45454545454545453,0.2727272727272727,0.2727272727272727,,,,,,
tier2_unseen_drugs,CVCL_0546,Benztropine (mesylate),28,0.8181818181818182,0.7272727272727273,0.5454545454545454,0.2727272727272727,,,,,,
tier2_unseen_drugs,CVCL_0546,Carbamazepine,28,0.36363636363636365,0.45454545454545453,0.36363636363636365,0.09090909090909091,,,,,,
tier2_unseen_drugs,CVCL_0546,Abiraterone acetate,30,1.0,1.0,0.09090909090909091,0.2727272727272727,,,,,,
tier2_unseen_drugs,CVCL_0546,Proglumide,29,0.8181818181818182,0.45454545454545453,0.18181818181818182,0.5454545454545454,,,,,,
tier2_unseen_drugs,CVCL_0546,Delamanid,27,0.2727272727272727,0.18181818181818182,0.0,0.0,,,,,,
tier2_unseen_drugs,CVCL_0546,Citalopram (hydrobromide),26,0.45454545454545453,0.45454545454545453,0.6363636363636364,0.2727272727272727,,,,,,
tier2_unseen_drugs,CVCL_1056,Budesonide,11,0.7272727272727273,0.09090909090909091,0.7272727272727273,0.09090909090909091,,,,,,
tier2_unseen_drugs,CVCL_1056,Valdecoxib,9,0.2727272727272727,0.0,1.0,0.0,,,,,,
tier2_unseen_drugs,CVCL_1056,Ataluren,16,1.0,0.5454545454545454,0.2727272727272727,0.5454545454545454,,,,,,
tier2_unseen_drugs,CVCL_1056,Canagliflozin (hemihydrate),9,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.09090909090909091,,,,,,
tier2_unseen_drugs,CVCL_1056,Omeprazole,16,1.0,0.45454545454545453,0.9090909090909091,0.45454545454545453,,,,,,
tier2_unseen_drugs,CVCL_1056,Cabozantinib (S-malate),12,0.9090909090909091,0.7272727272727273,0.45454545454545453,0.36363636363636365,,,,,,
tier2_unseen_drugs,CVCL_1056,Benztropine (mesylate),13,0.5454545454545454,0.7272727272727273,0.18181818181818182,0.36363636363636365,,,,,,
tier2_unseen_drugs,CVCL_1056,Carbamazepine,19,1.0,1.0,0.8181818181818182,1.0,,,,,,
tier2_unseen_drugs,CVCL_1056,Abiraterone acetate,13,0.6363636363636364,0.45454545454545453,0.6363636363636364,0.36363636363636365,,,,,,
tier2_unseen_drugs,CVCL_1056,Proglumide,8,0.18181818181818182,0.2727272727272727,0.0,0.09090909090909091,,,,,,
tier2_unseen_drugs,CVCL_1056,Delamanid,15,0.8181818181818182,0.7272727272727273,0.2727272727272727,0.45454545454545453,,,,,,
tier2_unseen_drugs,CVCL_1056,Citalopram (hydrobromide),12,0.6363636363636364,0.36363636363636365,0.5454545454545454,0.36363636363636365,,,,,,
tier2_unseen_drugs,CVCL_0131,Budesonide,8,0.5714285714285714,0.0,0.8571428571428571,0.0,,,,,,
tier2_unseen_drugs,CVCL_0131,Valdecoxib,11,0.8571428571428571,0.8571428571428571,1.0,0.14285714285714285,,,,,,
tier2_unseen_drugs,CVCL_0131,Ataluren,8,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.14285714285714285,,,,,,
tier2_unseen_drugs,CVCL_0131,Canagliflozin (hemihydrate),8,0.2857142857142857,0.14285714285714285,0.0,0.0,,,,,,
tier2_unseen_drugs,CVCL_0131,Omeprazole,12,1.0,0.8571428571428571,0.7142857142857143,0.7142857142857143,,,,,,
tier2_unseen_drugs,CVCL_0131,Benztropine (mesylate),9,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,,,,,,
tier2_unseen_drugs,CVCL_0131,Abiraterone acetate,9,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.0,,,,,,
tier2_unseen_drugs,CVCL_0131,Delamanid,13,1.0,0.7142857142857143,0.5714285714285714,0.42857142857142855,,,,,,
