tier,cell_line,drug,n_cells,ceiling,model,linear,mean,snr,isolation,effect_size,n_deg,moa,nn_drug
tier4_dose_interpolation,CVCL_0480,Norepinephrine (hydrochloride),30,1.0,0.8461538461538461,0.07692307692307693,0.6923076923076923,0.7331734047761,0.9812232887558789,1.7789114151713952,128,Adrenoceptor agonist,Procainamide (hydrochloride)
tier4_dose_interpolation,CVCL_0480,Demeclocycline,23,0.6153846153846154,0.6153846153846154,0.3076923076923077,0.38461538461538464,0.6088095407800068,0.8617174350361456,1.8092647706183138,118,unclear,Procainamide (hydrochloride)
tier4_dose_interpolation,CVCL_0480,Mitoxantrone (dihydrochloride),20,0.6923076923076923,0.6923076923076923,0.6153846153846154,0.0,0.6298760139389968,0.8602311490157886,1.9320500948096544,89,DNA synthesis/repair inhibitor,Procainamide (hydrochloride)
tier4_dose_interpolation,CVCL_0480,Triclosan,23,0.8461538461538461,0.6153846153846154,0.6923076923076923,0.15384615384615385,0.6389420157981351,0.8451453323253815,1.8593558940881882,95,unclear,Procainamide (hydrochloride)
tier4_dose_interpolation,CVCL_0480,Medroxyprogesterone acetate,23,0.5384615384615384,0.0,0.9230769230769231,0.0,0.6332212327153346,0.9014155709560043,1.8830037540808444,71,unclear,Procainamide (hydrochloride)
tier4_dose_interpolation,CVCL_1285,Adenine,20,0.14285714285714285,0.0,0.42857142857142855,0.0,0.5844532773233374,0.7939688986947852,1.734822154601354,96,unclear,Thymol
tier4_dose_interpolation,CVCL_1285,Gallic acid,30,1.0,0.8571428571428571,0.8571428571428571,0.14285714285714285,0.6366624912152088,0.8818779209368467,1.7015033991028663,69,Cyclooxygenase inhibitor,Thymol
tier4_dose_interpolation,CVCL_1285,Amsacrine,30,1.0,1.0,1.0,0.14285714285714285,0.6525914593033859,0.8448170343565603,1.7085894484874817,61,DNA synthesis/repair inhibitor,Thymol
tier4_dose_interpolation,CVCL_1285,S-Adenosyl-L-methionine (disulfate tosylate),23,1.0,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.6721939759600248,0.8625240298634614,1.8490837706587901,114,unclear,Thymol
tier4_dose_interpolation,CVCL_1285,Pentamidine (isethionate),27,1.0,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.6562388013123657,0.8777686920824268,1.8245621233437943,104,unclear,Thymol
tier4_dose_interpolation,CVCL_1285,Sulfisoxazole,22,0.42857142857142855,0.7142857142857143,0.5714285714285714,0.0,0.6002958210096558,0.7937005590709146,1.7435570792133261,67,unclear,Thymol
tier4_dose_interpolation,CVCL_1285,Ciclopirox,20,0.0,0.42857142857142855,0.7142857142857143,0.0,0.638732814044677,0.8112631357904558,1.7027390928044668,85,unclear,Thymol
tier4_dose_interpolation,CVCL_1285,Triclosan,26,0.5714285714285714,0.0,0.0,0.0,0.7049251251349874,0.8739411708321487,1.865600542040233,93,unclear,Thymol
tier4_dose_interpolation,CVCL_0131,Gallic acid,23,0.5,0.375,0.75,0.0,0.6115689813727582,0.7724903135096819,2.047092242419913,80,Cyclooxygenase inhibitor,Radotinib
tier4_dose_interpolation,CVCL_0131,Amsacrine,27,1.0,1.0,0.75,0.5,0.707929096370554,0.8228206824952248,1.9772929356644537,70,DNA synthesis/repair inhibitor,Radotinib
tier4_dose_interpolation,CVCL_0131,8-Hydroxyquinoline,23,0.625,0.125,0.125,0.0,0.5754270215322317,0.9016989999233013,1.7393787707036508,78,unclear,Norepinephrine (hydrochloride)
tier4_dose_interpolation,CVCL_0131,Chlorhexidine (diacetate),27,0.75,0.375,0.5,0.125,0.5849735490978886,0.8374617623538815,1.6407687867893397,61,unclear,Radotinib
tier4_dose_interpolation,CVCL_0131,Retinoic acid,20,0.125,0.25,0.875,0.0,0.6992454746038773,0.8564676973809956,2.0359986928600264,75,Retinoic receptor agonist,Radotinib
tier4_dose_interpolation,CVCL_0131,S-Adenosyl-L-methionine (disulfate tosylate),20,0.25,0.0,0.0,0.0,0.6280065905187122,0.8678096074806132,1.9798626637516537,106,unclear,Radotinib
tier4_dose_interpolation,CVCL_0131,Adenosine,25,0.625,0.875,0.375,0.0,0.6260333905025964,0.8167813331838073,1.8160804708933629,83,unclear,Radotinib
tier4_dose_interpolation,CVCL_0131,Norepinephrine (hydrochloride),30,1.0,0.875,0.25,0.375,0.6720066622105825,1.0250918314668456,1.7316824562707576,84,Adrenoceptor agonist,Radotinib
tier4_dose_interpolation,CVCL_0131,Docetaxel,26,0.5,0.375,1.0,0.0,0.681686049156792,0.8138320649873723,2.033336301546808,76,Microtubule inhibitor,Radotinib
tier4_dose_interpolation,CVCL_0546,Selinexor,23,0.5294117647058824,0.23529411764705882,0.4117647058823529,0.11764705882352941,0.632986814308337,0.7951532629999356,1.8189396689175492,133,unclear,Afatinib
tier4_dose_interpolation,CVCL_0546,Adenine,27,0.8823529411764706,0.4117647058823529,0.23529411764705882,0.5882352941176471,0.5534390396349396,0.8058907746046677,1.4085961734837287,74,unclear,Afatinib
tier4_dose_interpolation,CVCL_0546,Gallic acid,30,0.9411764705882353,0.9411764705882353,0.8235294117647058,0.5882352941176471,0.6313544009212525,0.7502209618738982,1.6671617662114973,66,Cyclooxygenase inhibitor,Afatinib
tier4_dose_interpolation,CVCL_0546,Amsacrine,24,0.8235294117647058,0.4117647058823529,1.0,0.0,0.6643953761244518,0.8388257601469498,1.929512231667611,71,DNA synthesis/repair inhibitor,Afatinib
tier4_dose_interpolation,CVCL_0546,Chlorhexidine (diacetate),26,0.7647058823529411,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5449575104066006,0.7608530353090527,1.8039101108404925,92,unclear,Afatinib
tier4_dose_interpolation,CVCL_0546,Raltitrexed,20,0.23529411764705882,0.29411764705882354,0.35294117647058826,0.058823529411764705,0.5281322392364496,0.6980508829493685,1.72978927903595,84,DNA synthesis/repair inhibitor,Afatinib
tier4_dose_interpolation,CVCL_0546,Sodium Salicylate,23,0.4117647058823529,0.4117647058823529,0.17647058823529413,0.11764705882352941,0.6158199951568579,0.8423452478607047,1.7455800830426862,126,Cyclooxygenase inhibitor,Afatinib
tier4_dose_interpolation,CVCL_0546,Diammonium Glycyrrhizinate,21,0.23529411764705882,0.0,0.0,0.0,0.5883309884082796,0.7504082856279196,2.0158416595170006,164,unclear,Afatinib
tier4_dose_interpolation,CVCL_0546,S-Adenosyl-L-methionine (disulfate tosylate),30,1.0,0.4117647058823529,0.058823529411764705,0.8235294117647058,0.6452799410261059,0.8585143820972518,1.6568416231622025,123,unclear,Afatinib
tier4_dose_interpolation,CVCL_0546,Idarubicin (hydrochloride),30,0.9411764705882353,0.5294117647058824,0.8823529411764706,0.11764705882352941,0.6720630470167225,0.8712328151724257,1.8684605247756507,55,DNA synthesis/repair inhibitor,Afatinib
tier4_dose_interpolation,CVCL_0546,Pentamidine (isethionate),22,0.5882352941176471,0.23529411764705882,0.5294117647058824,0.11764705882352941,0.5993584515115408,0.822794422746301,1.717434174532277,118,unclear,Tucidinostat
tier4_dose_interpolation,CVCL_0546,Adenosine,30,0.8823529411764706,0.9411764705882353,0.7647058823529411,0.6470588235294118,0.6230822172424345,0.8081829786839886,1.5720693457824386,79,unclear,Afatinib
tier4_dose_interpolation,CVCL_0546,Norepinephrine (hydrochloride),30,1.0,0.5882352941176471,0.47058823529411764,0.8235294117647058,0.6462041018460016,0.8751278584488502,1.6038595165291138,87,Adrenoceptor agonist,Afatinib
tier4_dose_interpolation,CVCL_0546,Ciclopirox,30,1.0,0.47058823529411764,0.11764705882352941,0.8235294117647058,0.6169296643168427,0.8124759272970253,1.4906322172533868,59,unclear,Afatinib
tier4_dose_interpolation,CVCL_0546,Demeclocycline,23,0.4117647058823529,0.5294117647058824,0.6470588235294118,0.11764705882352941,0.5875113407877819,0.7662379058896758,1.894830692131705,109,unclear,Afatinib
tier4_dose_interpolation,CVCL_0546,Docetaxel,25,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.5294117647058824,0.5606522656566378,0.8051247615456371,1.726973363283392,77,Microtubule inhibitor,Afatinib
tier4_dose_interpolation,CVCL_0546,Berberine (chloride hydrate),29,1.0,0.7058823529411765,0.9411764705882353,0.11764705882352941,0.6876865942251955,0.8569831268372534,1.8104785323664252,65,unclear,Afatinib
tier4_dose_interpolation,CVCL_0546,Medroxyprogesterone acetate,21,0.5882352941176471,0.0,0.29411764705882354,0.11764705882352941,0.6191633273843623,0.8167244424019712,1.7406422556003385,85,unclear,Afatinib
tier4_dose_interpolation,CVCL_0459,Adenine,24,0.6,0.2,0.8,0.0,0.6434661218502499,1.0297216348964031,1.6337978883900992,50,unclear,Canagliflozin (hemihydrate)
tier4_dose_interpolation,CVCL_0459,Gallic acid,30,1.0,1.0,0.6,0.6,0.6208856671372158,1.0429325199440993,1.591528856803021,47,Cyclooxygenase inhibitor,Sivelestat (sodium tetrahydrate)
tier4_dose_interpolation,CVCL_0459,Chlorhexidine (diacetate),21,0.4,0.8,0.4,0.0,0.5653192544392531,0.9688884288810379,1.5923518493936764,73,unclear,Adenine
tier4_dose_interpolation,CVCL_0459,S-Adenosyl-L-methionine (disulfate tosylate),20,0.4,0.0,0.0,0.0,0.632790121874951,0.9309962522511848,1.7949458025529055,87,unclear,Norepinephrine (hydrochloride)
tier4_dose_interpolation,CVCL_0459,Pentamidine (isethionate),23,0.2,0.0,0.2,0.0,0.645198445512914,1.0006799739022931,1.7042112870093782,67,unclear,Adenine
tier4_dose_interpolation,CVCL_0459,Berberine (chloride hydrate),23,0.6,0.8,1.0,0.0,0.5871571934191425,0.8795656783881322,1.9077451967326484,41,unclear,Gallic acid
tier4_dose_interpolation,CVCL_0359,Gallic acid,27,0.625,0.875,0.875,0.0,0.6213146036267356,0.9735963865570092,1.7859168486738504,67,Cyclooxygenase inhibitor,Pentamidine (isethionate)
tier4_dose_interpolation,CVCL_0359,Amsacrine,26,1.0,0.625,1.0,0.0,0.7446803202487126,0.9906986714824679,2.111607755324311,65,DNA synthesis/repair inhibitor,Pentamidine (isethionate)
tier4_dose_interpolation,CVCL_0359,8-Hydroxyquinoline,20,0.375,0.75,0.125,0.0,0.6114861504126672,0.9813274730124898,1.8014703544705952,102,unclear,Pentamidine (isethionate)
tier4_dose_interpolation,CVCL_0359,Chlorhexidine (diacetate),21,0.25,0.625,0.75,0.0,0.5795353924134699,0.9536658458017164,1.8490761765784545,76,unclear,XRK3F2
tier4_dose_interpolation,CVCL_0359,Pasireotide (acetate),20,0.5,0.0,0.625,0.0,0.6322836116370015,0.9415844456592061,1.9307864328529898,71,unclear,Pentamidine (isethionate)
tier4_dose_interpolation,CVCL_0359,Pentamidine (isethionate),30,1.0,1.0,0.5,0.875,0.6799046547685942,1.008522258366158,1.6580399171920621,78,unclear,Ciclopirox
tier4_dose_interpolation,CVCL_0359,Norepinephrine (hydrochloride),24,0.875,0.0,0.0,0.0,0.7210611136968916,1.0222995264166024,1.9307609199886546,111,Adrenoceptor agonist,Ciclopirox
tier4_dose_interpolation,CVCL_0359,Ciclopirox,29,0.875,0.875,0.25,0.375,0.6764897823328109,1.0182245909938903,1.633992712060201,88,unclear,Pentamidine (isethionate)
tier4_dose_interpolation,CVCL_0359,Demeclocycline,21,0.125,0.125,0.375,0.0,0.5922043809015037,0.9036454926038822,1.7478823700979267,78,unclear,Pentamidine (isethionate)
